EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,SupervisorID,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1740,Lei-Ming,Nguyen,2014-03-11,2014-12-15,Production Technician I,Michael Albert,2275,lei-ming.nguyen@bilearner.com,NEL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1963-04-03,MA,Female,US-MA-02,Other,Married,Fully Meets,3
1741,Denisa S,Dobrin,2024-01-13,,Production Technician I,Kyle Ali,2490,denisa s.dobrin@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1981-01-11,MA,Female,US-MA-03,Asian,Single,Fully Meets,3
1742,Maryellen,Jackson,2023-06-23,,Production Technician I,Nathaly Stuart,2411,maryellen.jackson@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Production,Production Operations,1971-03-02,MA,Female,US-MA-01,Asian,Divorced,Fully Meets,3
1743,David,Gordon,2010-03-22,,Production Technician I,Teagan Fletcher,2440,david.gordon@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1978-10-07,MA,Male,US-MA-02,Black,Single,Fully Meets,4
1744,Mei,Trang,2013-02-27,,Production Technician I,Terrell Guerra,2395,mei.trang@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Production,Production Operations,1971-08-27,MA,Female,US-MA-03,Hispanic,Married,Fully Meets,3
1745,Lindsey,Langford,2005-04-03,,Production Technician II,Uriel Brennan,2386,lindsey.langford@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1966-11-22,MA,Female,US-MA-01,Other,Widowed,Fully Meets,3
1746,Brad,Pitt,2006-08-21,2008-04-15,Production Technician I,Terrell Guerra,2395,brad.pitt@bilearner.com,WBL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1962-04-06,MA,Male,US-MA-02,Hispanic,Widowed,Fully Meets,3
1747,Susan,Good,2015-11-25,,Production Technician II,Braden Nicholson,2478,susan.good@bilearner.com,PL,Leave of Absence,Contract,Zone B,Temporary,Production,Production Operations,1992-08-02,MA,Female,US-MA-03,White,Divorced,Fully Meets,4
1748,Ashley,Rose,2026-04-17,2026-05-02,Production Technician I,Ariel Cervantes,2322,ashley.rose@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1973-01-09,MA,Female,US-MA-01,White,Widowed,Fully Meets,3
1749,Kaeden,Gonzales,2019-06-06,,Production Technician I,Ariel Cervantes,2322,kaeden.gonzales@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1964-02-03,MA,Female,US-MA-02,Hispanic,Divorced,Fully Meets,4
1750,Alissa,Frey,2020-05-20,,Production Technician I,Mila Poole,2453,alissa.frey@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1977-04-11,MA,Female,US-MA-03,Other,Widowed,Fully Meets,3
1751,Presley,Steele,2022-01-23,,Production Technician I,Rosa Rosales,2451,presley.steele@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,2001-05-29,MA,Female,US-MA-01,Hispanic,Widowed,Fully Meets,3
1752,Boston,Avila,2015-12-28,2019-10-07,Production Technician I,Webster L Butler,2285,boston.avila@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1982-11-04,MA,Male,US-MA-02,White,Single,Fully Meets,3
1753,Rodolfo,Michael,2011-03-29,2013-09-05,Production Technician I,Brycen York,2421,rodolfo.michael@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1986-05-12,MA,Male,US-MA-03,Black,Divorced,Fully Meets,3
1754,Felix,Fritz,2025-10-09,,Production Technician I,Jesus Hendricks,2341,felix.fritz@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1991-11-18,MA,Male,US-MA-01,Asian,Single,Fully Meets,3
1755,Amira,Mcmillan,2021-04-23,,Production Technician I,Cesar Hunter,2470,amira.mcmillan@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1994-10-05,MA,Male,US-MA-02,Other,Widowed,Fully Meets,3
1756,Annabelle,Graham,2003-05-29,,Production Technician I,Ariel Cervantes,2322,annabelle.graham@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Production,Production Operations,1961-03-25,MA,Male,US-MA-03,Black,Widowed,Fully Meets,3
1757,Leia,Mccann,2015-11-15,,Production Technician I,Kailyn Torres,2468,leia.mccann@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Production,Production Operations,1985-02-01,MA,Female,US-MA-01,White,Widowed,Fully Meets,3
1758,Henry,Gray,2016-11-09,,Production Technician I,Teagan Fletcher,2440,henry.gray@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1958-05-22,MA,Male,US-MA-02,White,Single,Fully Meets,3
1759,Jose,Houston,2020-05-28,2021-01-27,Production Technician I,Rachael Buck,1186,jose.houston@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-11-21,MA,Male,US-MA-03,White,Married,Fully Meets,3
1760,Janessa,Mcconnell,2011-05-12,2012-06-01,Production Technician I,Milagros Foley,1185,janessa.mcconnell@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-05-28,MA,Male,US-MA-01,Hispanic,Single,Fully Meets,3
1761,Samson,Ellis,2014-10-23,2017-11-17,Production Technician I,Kyle Ali,2490,samson.ellis@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1961-05-16,MA,Female,US-MA-02,Other,Married,Fully Meets,3
1762,Lauren,Kent,2012-10-14,2016-02-27,Production Technician I,Rosa Rosales,2451,lauren.kent@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1977-02-16,MA,Female,US-MA-03,White,Divorced,Fully Meets,3
1763,Mckenzie,Mack,2018-06-17,,Production Technician I,Rachael Buck,1186,mckenzie.mack@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1991-04-09,MA,Female,US-MA-01,Asian,Widowed,Fully Meets,4
1764,Donavan,Chavez,2017-12-14,,Production Technician I,Elijiah Gray,2281,donavan.chavez@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Production,Production Operations,1983-08-31,MA,Female,US-MA-02,Black,Married,Fully Meets,3
1765,Haiden,Coffey,2014-07-21,,Production Technician II,Trey Johnston,2506,haiden.coffey@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1991-09-07,MA,Female,US-MA-03,Asian,Divorced,Fully Meets,3
1766,Kasey,Alexander,2011-10-01,2016-02-16,Production Technician I,Colby Wolfe,1144,kasey.alexander@bilearner.com,PYZ,Retired,Contract,Zone C,Temporary,Production,Production Operations,1957-07-15,MA,Female,US-MA-01,Asian,Married,Fully Meets,4
1767,Kenneth,Peters,2014-07-23,2022-03-12,Production Technician I,Teagan Fletcher,2440,kenneth.peters@bilearner.com,WBL,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1995-12-31,MA,Female,US-MA-02,White,Divorced,Fully Meets,3
1768,Lucia,Hudson,2013-04-08,2017-06-29,Production Technician I,Terry Gay,2298,lucia.hudson@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1977-02-26,MA,Female,US-MA-03,Black,Married,Fully Meets,3
1769,Rashad,Randall,2008-08-27,2010-08-22,Production Technician I,Kaylyn Joyce,2419,rashad.randall@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1974-04-29,MA,Male,US-MA-01,Hispanic,Widowed,Fully Meets,4
1770,Hayley,York,2005-12-30,,Production Technician I,Michael Albert,2275,hayley.york@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Production,Production Operations,1971-03-05,MA,Male,US-MA-02,Hispanic,Single,Fully Meets,4
1771,Salma,Shepard,2001-05-26,,Production Technician I,Axel Howe,3456,salma.shepard@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1975-01-12,MA,Male,US-MA-03,Hispanic,Widowed,Fully Meets,3
1772,Hallie,Thornton,2022-10-18,2024-08-09,Production Technician I,Ally Brennan,2516,hallie.thornton@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1966-09-13,MA,Male,US-MA-01,Asian,Widowed,Fully Meets,3
1773,Tiana,Bishop,2009-03-07,2011-01-03,Production Technician I,Teagan Fletcher,2440,tiana.bishop@bilearner.com,EW,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1942-03-22,MA,Male,US-MA-02,Black,Married,Fully Meets,3
1774,Regina,Garcia,2024-09-02,2025-11-20,Production Technician I,Antwan Gay,2316,regina.garcia@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1989-09-24,MA,Female,US-MA-03,Asian,Widowed,Fully Meets,3
1775,Julie,Cochran,2020-04-26,2020-10-28,Production Technician I,Kailyn Torres,2468,julie.cochran@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1997-05-11,MA,Male,US-MA-01,Black,Single,Fully Meets,4
1776,Yamilet,Pierce,2022-12-15,2023-09-08,Production Technician I,Rosa Rosales,2451,yamilet.pierce@bilearner.com,PYZ,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1955-03-11,MA,Male,US-MA-02,Asian,Divorced,Fully Meets,3
1777,Amare,Hartman,2012-11-06,2017-11-29,Production Technician I,Julianne Shaw,2414,amare.hartman@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1962-04-25,MA,Female,US-MA-03,Hispanic,Single,Fully Meets,3
1778,Cannon,Lee,2012-05-07,,Production Technician I,Cordell Vazquez,2439,cannon.lee@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Production,Production Operations,1962-10-14,MA,Female,US-MA-01,Other,Widowed,Fully Meets,4
1779,Yael,Hodge,2013-11-25,,Production Technician I,Faith Golden,2318,yael.hodge@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1961-05-04,MA,Female,US-MA-02,Other,Married,Fully Meets,3
1780,Colton,Booker,2001-08-31,2002-03-21,Production Technician I,Marlon Stanton,2304,colton.booker@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1977-10-14,MA,Female,US-MA-03,Hispanic,Widowed,Fully Meets,3
1781,Abril,Cunningham,2015-05-12,,Production Technician I,Ava Chan,2463,abril.cunningham@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1983-12-11,MA,Female,US-MA-01,White,Divorced,Fully Meets,4
1782,Braxton,House,2002-09-26,2003-08-19,Production Technician II,David Kirk,2729,braxton.house@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1950-10-08,MA,Female,US-MA-02,Other,Married,Fully Meets,4
1783,Destiney,Pearson,2013-07-21,,Production Technician I,Kyle Ali,2490,destiney.pearson@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1981-12-07,MA,Female,US-MA-03,White,Widowed,Fully Meets,4
1784,Trystan,Ramos,2021-09-10,2023-09-01,Production Technician I,Charles Bozzi,2282,trystan.ramos@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1971-03-30,MA,Female,US-MA-01,Other,Divorced,Fully Meets,4
1785,Miley,Gutierrez,2005-12-28,,Production Technician I,Ariel Cervantes,2322,miley.gutierrez@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1978-04-22,MA,Female,US-MA-02,White,Widowed,Fully Meets,4
1786,Tara,Hoover,2018-12-20,2021-04-06,Production Technician I,Sawyer Little,2385,tara.hoover@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-11-10,MA,Male,US-MA-03,Hispanic,Widowed,Fully Meets,3
1787,Layla,Gutierrez,2005-05-11,2007-05-05,Production Technician I,Amy Dunn,2277,layla.gutierrez@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1956-07-10,MA,Male,US-MA-01,Hispanic,Divorced,Fully Meets,3
1788,Jakayla,Hall,2021-03-07,,Production Technician I,Danny Thomas,2383,jakayla.hall@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-02-08,MA,Male,US-MA-02,Other,Divorced,Fully Meets,3
1789,Jayson,Ferguson,2012-04-11,,Production Technician I,Walter Immediato,2279,jayson.ferguson@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1963-02-17,MA,Male,US-MA-03,Other,Widowed,Fully Meets,3
1790,Nick,Daniels,2016-09-27,2021-10-15,Production Technician I,Webster L Butler,2285,nick.daniels@bilearner.com,EW,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1956-03-09,MA,Female,US-MA-01,Asian,Divorced,Fully Meets,3
1791,Marvin,Abbott,2022-07-13,2025-07-18,Production Technician I,Giuliana Farmer,1123,marvin.abbott@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1981-08-02,MA,Female,US-MA-02,Hispanic,Divorced,Fully Meets,3
1792,Sawyer,Oliver,2004-04-11,,Production Technician I,Trey Johnston,2506,sawyer.oliver@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1976-07-31,MA,Male,US-MA-03,Black,Divorced,Fully Meets,3
1793,Linda,Barajas,2016-12-31,2019-09-05,Production Technician I,Heath Romero,2381,linda.barajas@bilearner.com,BPC,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1953-04-14,MA,Female,US-MA-01,Hispanic,Single,Fully Meets,3
1794,Chance,Blackwell,2019-02-18,,Production Technician I,Rosa Rosales,2451,chance.blackwell@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1963-08-13,MA,Female,US-MA-02,White,Widowed,Fully Meets,3
1795,Antonio,Mccoy,2025-09-16,2026-05-05,Production Technician I,Alvaro Le,2400,antonio.mccoy@bilearner.com,EW,Retired,Full-Time,Zone C,Full-Time,Production,Production Operations,1960-04-04,MA,Female,US-MA-03,Asian,Widowed,Fully Meets,3
1796,Emmett,Mercado,2016-07-25,2019-02-06,Production Technician I,Elijiah Gray,2281,emmett.mercado@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-06-26,MA,Female,US-MA-01,Hispanic,Divorced,Fully Meets,3
1797,Clara,Wheeler,2021-03-18,2021-11-22,Production Technician I,Jakob Luna,2455,clara.wheeler@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1987-09-18,MA,Female,US-MA-02,Hispanic,Widowed,Fully Meets,3
1798,Kieran,Morse,2022-11-28,,Production Technician II,Rachael Buck,1186,kieran.morse@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1985-12-07,MA,Female,US-MA-03,Black,Widowed,Fully Meets,3
1799,Aliyah,Schmitt,2018-04-24,2024-09-19,Production Technician II,Kailyn Torres,2468,aliyah.schmitt@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1989-02-19,MA,Male,US-MA-01,Black,Married,Fully Meets,4
1800,Kyan,Morrison,2013-12-10,2022-01-25,Production Technician I,Julianne Shaw,2414,kyan.morrison@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1976-04-05,MA,Female,US-MA-02,Black,Divorced,Fully Meets,3
1801,Rayan,Stephenson,2011-10-11,2013-04-13,Production Technician I,Walter Immediato,2279,rayan.stephenson@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone C,Full-Time,Production,Production Operations,1989-08-06,MA,Female,US-MA-03,Hispanic,Married,Fully Meets,4
1802,Gael,Jacobs,2024-05-31,,Production Technician I,Rosa Rosales,2451,gael.jacobs@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1982-08-13,MA,Female,US-MA-01,Other,Divorced,Fully Meets,3
1803,Stephany,Neal,2007-05-13,2009-06-07,Production Technician I,Leticia Parks,2378,stephany.neal@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1982-05-11,MA,Female,US-MA-02,Other,Divorced,Fully Meets,4
1804,Trevon,Deleon,2018-12-29,2020-04-10,Production Technician I,Elijiah Gray,2281,trevon.deleon@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1957-07-20,MA,Male,US-MA-03,Hispanic,Widowed,Fully Meets,3
1805,Phoenix,Pitts,2024-01-09,2025-06-19,Production Technician I,Uriel Brennan,2386,phoenix.pitts@bilearner.com,BPC,Terminated for Cause,Contract,Zone C,Temporary,Production,Production Operations,1969-02-03,MA,Male,US-MA-01,Black,Divorced,Fully Meets,4
1806,Nola,Gillespie,2009-06-15,,Production Technician I,Kaylyn Joyce,2419,nola.gillespie@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Production,Production Operations,1974-02-06,MA,Male,US-MA-02,Asian,Single,Fully Meets,3
1807,Jeramiah,Schwartz,2025-12-25,,Production Technician I,Walter Immediato,2279,jeramiah.schwartz@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1979-11-13,MA,Female,US-MA-03,White,Widowed,Fully Meets,3
1808,Aaden,Mercer,2005-07-22,,Production Technician I,Amy Dunn,2277,aaden.mercer@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1983-09-25,MA,Female,US-MA-01,Black,Married,Fully Meets,3
1809,Nathalia,Good,2010-09-28,2012-12-08,Production Technician I,Teagan Fletcher,2440,nathalia.good@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1966-11-24,MA,Female,US-MA-02,Other,Divorced,Fully Meets,4
1810,Zaria,Benton,2018-01-08,,Production Technician I,Rigoberto Townsend,1187,zaria.benton@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Production,Production Operations,1994-11-30,MA,Male,US-MA-03,Black,Divorced,Fully Meets,3
1811,Miley,Ortega,2024-11-24,,Production Technician I,Kailyn Torres,2468,miley.ortega@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Production,Production Operations,1977-12-11,MA,Female,US-MA-01,Black,Divorced,Fully Meets,3
1812,Julia,Farmer,2015-10-16,2017-06-09,Production Technician I,Julianne Shaw,2414,julia.farmer@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1978-04-29,MA,Female,US-MA-02,Black,Widowed,Fully Meets,3
1813,Valentin,Lam,2005-04-23,,Production Technician I,Trey Johnston,2506,valentin.lam@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1980-01-12,MA,Female,US-MA-03,Other,Divorced,Fully Meets,4
1814,Darnell,Ritter,2025-11-20,,Production Technician I,Kaylyn Joyce,2419,darnell.ritter@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1980-03-08,MA,Female,US-MA-01,Black,Widowed,Fully Meets,4
1815,Kierra,Lozano,2026-03-22,,Production Technician I,Carleigh Garrison,2420,kierra.lozano@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1961-05-13,MA,Female,US-MA-02,Asian,Married,Fully Meets,4
1816,Jamari,Dunn,2004-09-01,,Production Technician II,Trey Johnston,2506,jamari.dunn@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1974-01-28,MA,Female,US-MA-03,Other,Single,Fully Meets,3
1817,Zoey,Page,2006-10-23,2008-12-13,Production Technician II,Brycen York,2421,zoey.page@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1987-01-07,MA,Female,US-MA-01,Other,Divorced,Fully Meets,3
1818,Kendra,Velez,2018-08-07,,Production Technician II,Uriel Brennan,2386,kendra.velez@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1996-09-24,MA,Male,US-MA-02,Hispanic,Widowed,Fully Meets,3
1819,Alison,Fuller,2003-06-30,,Production Technician I,Trey Johnston,2506,alison.fuller@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1962-11-17,MA,Female,US-MA-03,Black,Single,Fully Meets,4
1820,Toby,Cooley,2012-09-30,,Production Technician I,Ariel Cervantes,2322,toby.cooley@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1980-02-01,MA,Female,US-MA-01,Black,Divorced,Fully Meets,3
1821,Emilie,Hood,2018-07-15,,Production Technician I,Julianne Shaw,2414,emilie.hood@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1980-07-19,MA,Female,US-MA-02,Hispanic,Widowed,Fully Meets,3
1822,Cortez,Pena,2007-09-17,,Production Technician I,Amy Dunn,2277,cortez.pena@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Production,Production Operations,1984-08-27,MA,Female,US-MA-03,Black,Widowed,Fully Meets,3
1823,Abbigail,Blanchard,2014-11-26,2016-11-13,Production Technician I,Hallie Macias,2337,abbigail.blanchard@bilearner.com,PL,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1960-11-25,MA,Male,US-MA-01,Black,Widowed,Fully Meets,4
1824,Abby,Curtis,2011-10-04,2013-06-10,Production Technician I,George Meyers,2457,abby.curtis@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1960-03-02,MA,Male,US-MA-02,Other,Married,Fully Meets,3
1825,Giana,Moore,2019-02-13,2019-10-25,Production Technician I,Uriel Brennan,2386,giana.moore@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1996-12-05,MA,Male,US-MA-03,White,Married,Fully Meets,3
1826,Giada,Santos,2006-04-10,2007-09-17,Production Technician I,Ariel Cervantes,2322,giada.santos@bilearner.com,SVG,Retired,Part-Time,Zone C,Part-Time,Production,Production Operations,1941-11-17,MA,Female,US-MA-01,Other,Widowed,Exceeds,4
1827,Jessie,Church,2022-05-14,2023-03-08,Production Technician I,Payton Nolan,2377,jessie.church@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1982-05-21,MA,Female,US-MA-02,Other,Widowed,Needs Improvement,2
1828,Kaylah,Ramos,2020-08-06,2022-02-20,Production Technician I,Terry Gay,2298,kaylah.ramos@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1983-04-09,MA,Male,US-MA-03,Black,Divorced,Exceeds,5
1829,Camille,Fritz,2015-04-10,,Production Technician I,Kailyn Torres,2468,camille.fritz@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Production,Production Operations,1987-08-13,MA,Male,US-MA-01,White,Married,Exceeds,5
1830,Deangelo,Murillo,2007-09-29,,Production Technician I,Brycen York,2421,deangelo.murillo@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1960-11-26,MA,Female,US-MA-02,Black,Married,Needs Improvement,2
1831,Emerson,Gallagher,2023-03-22,2024-05-13,Production Technician I,Ariana Strickland,2294,emerson.gallagher@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1970-10-14,MA,Female,US-MA-03,Asian,Widowed,Needs Improvement,2
1832,April,Bentley,2022-10-25,,Production Technician I,Courtney E Wallace,2276,april.bentley@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1975-05-08,MA,Female,US-MA-01,White,Married,Needs Improvement,2
1833,Ainsley,Booth,2016-03-04,,Production Technician I,Jesus Hendricks,2341,ainsley.booth@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1983-12-31,MA,Female,US-MA-02,White,Married,Needs Improvement,1
1834,Dereon,Huffman,2021-06-17,2026-06-27,Production Technician II,Charles Bozzi,2282,dereon.huffman@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone C,Temporary,Production,Production Operations,1978-09-13,MA,Female,US-MA-03,White,Divorced,Needs Improvement,2
1835,Colin,Cherry,2021-03-23,2025-09-04,Production Technician II,Julianne Shaw,2414,colin.cherry@bilearner.com,EW,Terminated for Cause,Contract,Zone C,Temporary,Production,Production Operations,1982-11-25,MA,Female,US-MA-01,Asian,Single,Needs Improvement,1
1836,Karla,Hines,2014-12-08,,Production Technician II,Courtney E Wallace,2276,karla.hines@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1971-01-14,MA,Male,US-MA-02,Hispanic,Divorced,Needs Improvement,2
1837,Colton,Decker,2003-12-25,,Production Technician II,Trey Johnston,2506,colton.decker@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1975-06-17,MA,Female,US-MA-03,Asian,Divorced,Needs Improvement,2
1838,Jayleen,Tran,2023-01-14,,Production Technician I,Sawyer Little,2385,jayleen.tran@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1958-09-16,MA,Female,US-MA-01,White,Widowed,Exceeds,4
1839,Aydin,Perry,2010-01-18,2019-05-26,Production Technician I,Ibrahim Wolfe,1142,aydin.perry@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Production,Production Operations,1968-03-29,MA,Female,US-MA-02,Other,Single,Exceeds,5
1840,Jenna,Casey,2016-06-05,,Production Technician I,Rigoberto Townsend,1187,jenna.casey@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Production,Production Operations,1969-08-07,MA,Female,US-MA-03,Hispanic,Single,Exceeds,5
1841,Remington,Bullock,2019-12-01,,Production Technician I,Milagros Foley,1185,remington.bullock@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Production,Production Operations,1958-10-19,MA,Female,US-MA-01,Hispanic,Widowed,Exceeds,5
1842,Delaney,Stewart,2004-11-14,,Production Technician I,Ariel Cervantes,2322,delaney.stewart@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Production,Production Operations,1976-04-06,MA,Male,US-MA-02,Asian,Divorced,Exceeds,4
1843,Saige,Jones,2004-02-05,,Production Technician I,Trey Johnston,2506,saige.jones@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Production,Production Operations,1963-01-12,MA,Male,US-MA-03,Hispanic,Married,Needs Improvement,2
1844,Camryn,Fritz,2006-03-07,,Production Technician I,Terrell Guerra,2395,camryn.fritz@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Production,Production Operations,1964-11-23,MA,Female,US-MA-01,Other,Single,Exceeds,4
1845,Amanda,Lambert,2016-11-23,2017-04-02,Production Technician I,Uriel Brennan,2386,amanda.lambert@bilearner.com,SVG,Retired,Part-Time,Zone C,Part-Time,Production,Production Operations,1954-09-03,MA,Female,US-MA-02,Black,Single,Needs Improvement,2
1846,Winston,Callahan,2012-12-09,,Production Technician I,Faith Golden,2318,winston.callahan@bilearner.com,EW,Active,Contract,Zone B,Temporary,Production,Production Operations,1991-08-12,MA,Male,US-MA-03,Black,Single,Needs Improvement,2
